llm,topic,rarity,sentence,atomic_fact,human_label,method_a_pred,method_b_pred,method_c_pred,retrieved_evidence,method_a_confidence,method_b_confidence,method_c_confidence
PerplexityAI,Julia Faye,medium,"Julia Faye died on April 6, 1966, at the age of 73 in Pacific Palisades, Los Angeles, California.",She died at the age of 73.,1,,,,,,,
PerplexityAI,Julia Faye,medium,"Julia Faye died on April 6, 1966, at the age of 73 in Pacific Palisades, Los Angeles, California.",She died in Pacific Palisades.,1,,,,,,,
PerplexityAI,Julia Faye,medium,"Julia Faye died on April 6, 1966, at the age of 73 in Pacific Palisades, Los Angeles, California.",Pacific Palisades is in Los Angeles.,1,,,,,,,
PerplexityAI,Julia Faye,medium,"Julia Faye died on April 6, 1966, at the age of 73 in Pacific Palisades, Los Angeles, California.",Los Angeles is in California.,1,,,,,,,
PerplexityAI,Julia Faye,medium,She is buried at Hollywood Forever Cemetery.,She is buried at Forever Cemetery.,1,,,,,,,
PerplexityAI,Julia Faye,medium,She is buried at Hollywood Forever Cemetery.,Forever Cemetery is in Hollywood.,1,,,,,,,
PerplexityAI,Matthew Tukaki,rare,Matthew Tamahae Tukaki is a businessman of Ngāi Te Rangi descent with strong tribal affiliations with Matakana Island off the coast of Tauranga in New Zealand's Bay of Plenty.,Matthew Tamahae Tukaki is a businessman.,1,,,,,,,
PerplexityAI,Matthew Tukaki,rare,Matthew Tamahae Tukaki is a businessman of Ngāi Te Rangi descent with strong tribal affiliations with Matakana Island off the coast of Tauranga in New Zealand's Bay of Plenty.,Matthew Tamahae Tukaki is of Ngāi Te Rangi descent.,1,,,,,,,
PerplexityAI,Matthew Tukaki,rare,Matthew Tamahae Tukaki is a businessman of Ngāi Te Rangi descent with strong tribal affiliations with Matakana Island off the coast of Tauranga in New Zealand's Bay of Plenty.,Matthew Tamahae Tukaki has strong tribal affiliations.,1,,,,,,,
PerplexityAI,Matthew Tukaki,rare,Matthew Tamahae Tukaki is a businessman of Ngāi Te Rangi descent with strong tribal affiliations with Matakana Island off the coast of Tauranga in New Zealand's Bay of Plenty.,His tribal affiliations are with Matakana Island.,1,,,,,,,
PerplexityAI,Matthew Tukaki,rare,Matthew Tamahae Tukaki is a businessman of Ngāi Te Rangi descent with strong tribal affiliations with Matakana Island off the coast of Tauranga in New Zealand's Bay of Plenty.,Matakana Island is off the coast of Tauranga.,1,,,,,,,
PerplexityAI,Matthew Tukaki,rare,Matthew Tamahae Tukaki is a businessman of Ngāi Te Rangi descent with strong tribal affiliations with Matakana Island off the coast of Tauranga in New Zealand's Bay of Plenty.,Tauranga is in New Zealand's Bay of Plenty.,1,,,,,,,
PerplexityAI,Matthew Tukaki,rare,"He was born on August 10, 1974, in Upper Hutt, New Zealand.","He was born on August 10, 1974.",1,,,,,,,
PerplexityAI,Matthew Tukaki,rare,"He was born on August 10, 1974, in Upper Hutt, New Zealand.",He was born in Upper Hutt.,0,,,,,,,
PerplexityAI,Matthew Tukaki,rare,"He was born on August 10, 1974, in Upper Hutt, New Zealand.",Upper Hutt is in New Zealand.,0,,,,,,,
PerplexityAI,Matthew Tukaki,rare,"Tukaki attended St Patrick's College, Silverstream in Wellington, New Zealand.",Tukaki attended St Patrick's College.,1,,,,,,,
PerplexityAI,Matthew Tukaki,rare,"Tukaki attended St Patrick's College, Silverstream in Wellington, New Zealand.",St Patrick's College is located in Silverstream.,1,,,,,,,
PerplexityAI,Matthew Tukaki,rare,"Tukaki attended St Patrick's College, Silverstream in Wellington, New Zealand.",Silverstream is located in Wellington.,1,,,,,,,
PerplexityAI,Matthew Tukaki,rare,"Tukaki attended St Patrick's College, Silverstream in Wellington, New Zealand.",Wellington is located in New Zealand.,1,,,,,,,
PerplexityAI,Matthew Tukaki,rare,He served as the United Nations Global Compact's Australian Representative from June 2010 until November 2013.,He served as the United Nations Global Compact's Australian Representative from June 2010.,0,,,,,,,
PerplexityAI,Matthew Tukaki,rare,He served as the United Nations Global Compact's Australian Representative from June 2010 until November 2013.,He served as the United Nations Global Compact's Australian Representative until November 2013.,0,,,,,,,
PerplexityAI,Matthew Tukaki,rare,"In 2012, he led Australia's business delegation to the United Nations Conference on Sustainable Development.",He led a business delegation in 2012.,1,,,,,,,
PerplexityAI,Matthew Tukaki,rare,"In 2012, he led Australia's business delegation to the United Nations Conference on Sustainable Development.",It was Australia's business delegation to a United Nations Conference.,1,,,,,,,
PerplexityAI,Matthew Tukaki,rare,"In 2012, he led Australia's business delegation to the United Nations Conference on Sustainable Development.",The conference was on Sustainable Development.,1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,"José Luis Sánchez del Río was a Mexican Catholic who was born on March 28, 1913, in Sahuayo, Michoacán.",José Luis Sánchez del Río was Mexican.,1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,"José Luis Sánchez del Río was a Mexican Catholic who was born on March 28, 1913, in Sahuayo, Michoacán.",José Luis Sánchez del Río was Catholic.,1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,"José Luis Sánchez del Río was a Mexican Catholic who was born on March 28, 1913, in Sahuayo, Michoacán.","José Luis Sánchez del Río was born on March 28, 1913.",1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,"José Luis Sánchez del Río was a Mexican Catholic who was born on March 28, 1913, in Sahuayo, Michoacán.",José Luis Sánchez del Río was born in Sahuayo.,1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,"José Luis Sánchez del Río was a Mexican Catholic who was born on March 28, 1913, in Sahuayo, Michoacán.",Sahuayo is in Michoacán.,1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,He attended school first in his hometown and then in Guadalajara in Jalisco.,He first attended school in his hometown.,1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,He attended school first in his hometown and then in Guadalajara in Jalisco.,He later attended school in Guadalajara.,1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,He attended school first in his hometown and then in Guadalajara in Jalisco.,Guadalajara is in Jalisco.,1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,"During the Cristero War, he joined the Cristeros at the age of 14 and fought against the government's persecution of Catholics.","During the Cristero War, he joined the Cristeros.",1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,"During the Cristero War, he joined the Cristeros at the age of 14 and fought against the government's persecution of Catholics.",He joined the Cristeros at the age of 14.,0,,,,,,,
PerplexityAI,José Sánchez del Río,freq,"During the Cristero War, he joined the Cristeros at the age of 14 and fought against the government's persecution of Catholics.",He fought against the government.,1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,"During the Cristero War, he joined the Cristeros at the age of 14 and fought against the government's persecution of Catholics.",He fought against the persecution of Catholics.,1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,He was captured by government forces and tortured for refusing to renounce his faith.,He was captured by government forces.,1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,He was captured by government forces and tortured for refusing to renounce his faith.,He was tortured.,1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,He was captured by government forces and tortured for refusing to renounce his faith.,He was tortured for refusing to renounce his faith.,1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,"Despite being offered freedom if he would only say ""Death to Christ the King,"" José refused and instead shouted ""Viva Cristo Rey!""",José was offered freedom.,1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,"Despite being offered freedom if he would only say ""Death to Christ the King,"" José refused and instead shouted ""Viva Cristo Rey!""","José's freedom was dependent on him saying ""Death to Christ the King"".",1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,"Despite being offered freedom if he would only say ""Death to Christ the King,"" José refused and instead shouted ""Viva Cristo Rey!""","José refused to say ""Death to Christ the King"".",1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,"Despite being offered freedom if he would only say ""Death to Christ the King,"" José refused and instead shouted ""Viva Cristo Rey!""","José instead shouted ""Viva Cristo Rey!"".",1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,"(""Long live Christ the King!"") before being killed on February 10, 1928.","""Viva Cristo Rey!"" means ""Long live Christ the King!"".",1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,"(""Long live Christ the King!"") before being killed on February 10, 1928.","He was killed on February 10, 1928.",1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,"José Luis Sánchez del Río is one of the saints canonized by Pope John Paul II on May 21, 2000, along with a group of other martyrs who died during the Cristero War.",José Luis Sánchez del Río is a saint.,1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,"José Luis Sánchez del Río is one of the saints canonized by Pope John Paul II on May 21, 2000, along with a group of other martyrs who died during the Cristero War.",José Luis Sánchez del Río was canonized.,1,,,,,,,
PerplexityAI,José Sánchez del Río,freq,"José Luis Sánchez del Río is one of the saints canonized by Pope John Paul II on May 21, 2000, along with a group of other martyrs who died during the Cristero War.",José Luis Sánchez del Río was canonized by Pope John Paul II.,0,,,,,,,
PerplexityAI,José Sánchez del Río,freq,"José Luis Sánchez del Río is one of the saints canonized by Pope John Paul II on May 21, 2000, along with a group of other martyrs who died during the Cristero War.","José Luis Sánchez del Río was canonized on May 21, 2000.",0,,,,,,,
PerplexityAI,José Sánchez del Río,freq,"José Luis Sánchez del Río is one of the saints canonized by Pope John Paul II on May 21, 2000, along with a group of other martyrs who died during the Cristero War.",José Luis Sánchez del Río was canonized along with a group of other martyrs.,0,,,,,,,
PerplexityAI,Wendy (singer),freq,"Wendy, whose real name is Shon Seung-wan, is a South Korean singer, voice actress, and radio host.",Wendy is a South Korean.,1,,,,,,,
PerplexityAI,Wendy (singer),freq,"Wendy, whose real name is Shon Seung-wan, is a South Korean singer, voice actress, and radio host.",Wendy's real name is Shon Seung-wan.,1,,,,,,,
PerplexityAI,Wendy (singer),freq,"Wendy, whose real name is Shon Seung-wan, is a South Korean singer, voice actress, and radio host.",Wendy is a singer.,1,,,,,,,
PerplexityAI,Wendy (singer),freq,"Wendy, whose real name is Shon Seung-wan, is a South Korean singer, voice actress, and radio host.",Wendy is a voice actress.,1,,,,,,,
PerplexityAI,Wendy (singer),freq,"Wendy, whose real name is Shon Seung-wan, is a South Korean singer, voice actress, and radio host.",Wendy is a radio host.,1,,,,,,,
PerplexityAI,Wendy (singer),freq,"She was born on February 21, 1994, in Seongbuk-dong, a neighborhood in Seoul, South Korea.","She was born on February 21, 1994.",1,,,,,,,
PerplexityAI,Wendy (singer),freq,"She was born on February 21, 1994, in Seongbuk-dong, a neighborhood in Seoul, South Korea.",She was born in Seongbuk-dong.,1,,,,,,,
PerplexityAI,Wendy (singer),freq,"She was born on February 21, 1994, in Seongbuk-dong, a neighborhood in Seoul, South Korea.",Seongbuk-dong is a neighborhood in Seoul.,1,,,,,,,
PerplexityAI,Wendy (singer),freq,"She was born on February 21, 1994, in Seongbuk-dong, a neighborhood in Seoul, South Korea.",Seoul is located in South Korea.,1,,,,,,,
PerplexityAI,Wendy (singer),freq,Wendy showed interest in becoming a singer when she was only six years old.,Wendy showed interest in becoming a singer when she was six years old.,1,,,,,,,
PerplexityAI,Wendy (singer),freq,"Besides her passion for singing, she can also play several instruments such as the guitar and piano.",She has a passion for singing.,1,,,,,,,
PerplexityAI,Wendy (singer),freq,"Besides her passion for singing, she can also play several instruments such as the guitar and piano.",She can play several instruments.,1,,,,,,,
PerplexityAI,Wendy (singer),freq,"Besides her passion for singing, she can also play several instruments such as the guitar and piano.",She can play the guitar.,1,,,,,,,
PerplexityAI,Wendy (singer),freq,"Besides her passion for singing, she can also play several instruments such as the guitar and piano.",She can play the piano.,1,,,,,,,
PerplexityAI,Wendy (singer),freq,"Wendy moved to Canada with her family when she was in fifth grade and attended Fraser Heights Secondary School in Surrey, British Columbia.",Wendy moved to Canada.,1,,,,,,,
PerplexityAI,Wendy (singer),freq,"Wendy moved to Canada with her family when she was in fifth grade and attended Fraser Heights Secondary School in Surrey, British Columbia.",Wendy moved with her family.,1,,,,,,,
PerplexityAI,Wendy (singer),freq,"Wendy moved to Canada with her family when she was in fifth grade and attended Fraser Heights Secondary School in Surrey, British Columbia.",Wendy moved when she was in fifth grade.,1,,,,,,,
PerplexityAI,Wendy (singer),freq,"Wendy moved to Canada with her family when she was in fifth grade and attended Fraser Heights Secondary School in Surrey, British Columbia.",Wendy attended Fraser Heights Secondary School.,0,,,,,,,
PerplexityAI,Wendy (singer),freq,She was an honor student and athlete and earned various awards for academics and music-related activities.,She was an honor student.,1,,,,,,,
PerplexityAI,Wendy (singer),freq,She was an honor student and athlete and earned various awards for academics and music-related activities.,She was an athlete.,1,,,,,,,
PerplexityAI,Wendy (singer),freq,She was an honor student and athlete and earned various awards for academics and music-related activities.,She earned awards for academics.,1,,,,,,,
PerplexityAI,Wendy (singer),freq,She was an honor student and athlete and earned various awards for academics and music-related activities.,She earned awards for music-related activities.,1,,,,,,,
